#Incident Continuum, Enr	nFn 
6.69153e-02	3.007e-04
6.72506e-02	3.021e-04
6.75877e-02	3.036e-04
6.79264e-02	3.051e-04
6.82669e-02	3.067e-04
6.86090e-02	3.082e-04
6.89529e-02	3.098e-04
6.92984e-02	3.113e-04
6.96457e-02	3.129e-04
6.99948e-02	3.145e-04
7.03456e-02	3.161e-04
7.06982e-02	3.177e-04
7.10525e-02	3.193e-04
7.14086e-02	3.209e-04
7.17665e-02	3.225e-04
7.21262e-02	3.241e-04
7.24876e-02	3.258e-04
7.28509e-02	3.274e-04
7.32161e-02	3.290e-04
7.35830e-02	3.307e-04
7.39518e-02	3.323e-04
7.43224e-02	3.340e-04
7.46949e-02	3.356e-04
7.50693e-02	3.373e-04
7.54455e-02	3.389e-04
7.58236e-02	3.405e-04
7.62036e-02	3.421e-04
7.65856e-02	3.437e-04
7.69694e-02	3.454e-04
7.73552e-02	3.470e-04
7.77428e-02	3.486e-04
7.81325e-02	3.503e-04
7.85241e-02	3.520e-04
7.89176e-02	3.536e-04
7.93131e-02	3.552e-04
7.97106e-02	3.568e-04
8.01101e-02	3.584e-04
8.05116e-02	3.600e-04
8.09152e-02	3.616e-04
8.13207e-02	3.632e-04
8.17282e-02	3.649e-04
8.21379e-02	3.665e-04
8.25495e-02	3.681e-04
8.29632e-02	3.698e-04
8.33790e-02	3.714e-04
8.37969e-02	3.730e-04
8.42169e-02	3.746e-04
8.46390e-02	3.763e-04
8.50632e-02	3.779e-04
8.54895e-02	3.796e-04
8.59180e-02	3.812e-04
8.63486e-02	3.829e-04
8.67813e-02	3.845e-04
8.72163e-02	3.860e-04
8.76534e-02	3.875e-04
8.80927e-02	3.890e-04
8.85342e-02	3.905e-04
8.89779e-02	3.921e-04
8.94239e-02	3.936e-04
8.98720e-02	3.951e-04
9.03224e-02	3.967e-04
9.07751e-02	3.982e-04
9.12301e-02	3.998e-04
9.16873e-02	4.014e-04
9.21468e-02	4.031e-04
9.26087e-02	4.047e-04
9.30728e-02	4.063e-04
9.35393e-02	4.080e-04
9.40081e-02	4.096e-04
9.44792e-02	4.113e-04
9.49527e-02	4.129e-04
9.54286e-02	4.146e-04
9.59069e-02	4.160e-04
9.63876e-02	4.175e-04
9.68706e-02	4.189e-04
9.73561e-02	4.204e-04
9.78441e-02	4.219e-04
9.83345e-02	4.234e-04
9.88273e-02	4.249e-04
9.93226e-02	4.263e-04
9.98204e-02	4.278e-04
1.00321e-01	4.293e-04
1.00823e-01	4.306e-04
1.01329e-01	4.320e-04
1.01837e-01	4.334e-04
1.02347e-01	4.348e-04
1.02860e-01	4.362e-04
1.03375e-01	4.376e-04
1.03894e-01	4.390e-04
1.04414e-01	4.405e-04
1.04938e-01	4.419e-04
1.05463e-01	4.434e-04
1.05992e-01	4.449e-04
1.06523e-01	4.465e-04
1.07057e-01	4.480e-04
1.07594e-01	4.496e-04
1.08133e-01	4.511e-04
1.08675e-01	4.527e-04
1.09220e-01	4.543e-04
1.09767e-01	4.558e-04
1.10317e-01	4.574e-04
1.10870e-01	4.591e-04
1.11426e-01	4.607e-04
1.11984e-01	4.623e-04
1.12545e-01	4.640e-04
1.13109e-01	4.656e-04
1.13676e-01	4.673e-04
1.14246e-01	4.690e-04
1.14819e-01	4.706e-04
1.15394e-01	4.723e-04
1.15972e-01	4.739e-04
1.16554e-01	4.755e-04
1.17138e-01	4.771e-04
1.17725e-01	4.787e-04
1.18315e-01	4.803e-04
1.18908e-01	4.819e-04
1.19504e-01	4.835e-04
1.20103e-01	4.851e-04
1.20705e-01	4.867e-04
1.21310e-01	4.884e-04
1.21918e-01	4.900e-04
1.22529e-01	4.916e-04
1.23143e-01	4.932e-04
1.23760e-01	4.949e-04
1.24380e-01	4.965e-04
1.25003e-01	4.982e-04
1.25630e-01	4.998e-04
1.26260e-01	5.015e-04
1.26892e-01	5.031e-04
1.27528e-01	5.048e-04
1.28168e-01	5.065e-04
1.28810e-01	5.082e-04
1.29455e-01	5.099e-04
1.30104e-01	5.116e-04
1.30756e-01	5.133e-04
1.31412e-01	5.151e-04
1.32070e-01	5.168e-04
1.32732e-01	5.185e-04
1.33397e-01	5.203e-04
1.34066e-01	5.219e-04
1.34738e-01	5.234e-04
1.35413e-01	5.250e-04
1.36092e-01	5.266e-04
1.36774e-01	5.282e-04
1.37459e-01	5.298e-04
1.38148e-01	5.314e-04
1.38841e-01	5.331e-04
1.39537e-01	5.347e-04
1.40236e-01	5.362e-04
1.40939e-01	5.377e-04
1.41645e-01	5.392e-04
1.42355e-01	5.407e-04
1.43068e-01	5.422e-04
1.43785e-01	5.437e-04
1.44506e-01	5.452e-04
1.45230e-01	5.467e-04
1.45958e-01	5.482e-04
1.46690e-01	5.497e-04
1.47425e-01	5.511e-04
1.48164e-01	5.524e-04
1.48906e-01	5.537e-04
1.49653e-01	5.550e-04
1.50403e-01	5.563e-04
1.51156e-01	5.576e-04
1.51914e-01	5.589e-04
1.52675e-01	5.602e-04
1.53441e-01	5.616e-04
1.54210e-01	5.628e-04
1.54983e-01	5.639e-04
1.55759e-01	5.650e-04
1.56540e-01	5.661e-04
1.57324e-01	5.673e-04
1.58113e-01	5.684e-04
1.58905e-01	5.695e-04
1.59702e-01	5.706e-04
1.60502e-01	5.717e-04
1.61307e-01	5.728e-04
1.62115e-01	5.737e-04
1.62928e-01	5.745e-04
1.63744e-01	5.753e-04
1.64565e-01	5.761e-04
1.65390e-01	5.769e-04
1.66218e-01	5.778e-04
1.67051e-01	5.786e-04
1.67889e-01	5.794e-04
1.68730e-01	5.802e-04
1.69576e-01	5.809e-04
1.70426e-01	5.816e-04
1.71280e-01	5.821e-04
1.72138e-01	5.827e-04
1.73001e-01	5.833e-04
1.73868e-01	5.839e-04
1.74739e-01	5.845e-04
1.75615e-01	5.851e-04
1.76495e-01	5.857e-04
1.77380e-01	5.863e-04
1.78269e-01	5.869e-04
1.79162e-01	5.876e-04
1.80060e-01	5.882e-04
1.80963e-01	5.889e-04
1.81870e-01	5.895e-04
1.82781e-01	5.902e-04
1.83697e-01	5.908e-04
1.84618e-01	5.915e-04
1.85543e-01	5.921e-04
1.86473e-01	5.928e-04
1.87408e-01	5.928e-04
1.88347e-01	5.927e-04
1.89291e-01	5.926e-04
1.90240e-01	5.925e-04
1.91193e-01	5.925e-04
1.92151e-01	5.924e-04
1.93114e-01	5.923e-04
1.94082e-01	5.922e-04
1.95055e-01	5.921e-04
1.96032e-01	5.916e-04
1.97015e-01	5.902e-04
1.98002e-01	5.889e-04
1.98995e-01	5.875e-04
1.99992e-01	5.861e-04
2.00994e-01	5.847e-04
2.02002e-01	5.834e-04
2.03014e-01	5.820e-04
2.04032e-01	5.807e-04
2.05054e-01	5.793e-04
2.06082e-01	5.775e-04
2.07115e-01	5.754e-04
2.08153e-01	5.733e-04
2.09196e-01	5.713e-04
2.10244e-01	5.693e-04
2.11298e-01	5.672e-04
2.12357e-01	5.652e-04
2.13421e-01	5.632e-04
2.14491e-01	5.612e-04
2.15566e-01	5.590e-04
2.16646e-01	5.559e-04
2.17732e-01	5.528e-04
2.18823e-01	5.497e-04
2.19920e-01	5.467e-04
2.21022e-01	5.436e-04
2.22130e-01	5.406e-04
2.23243e-01	5.376e-04
2.24362e-01	5.346e-04
2.25487e-01	5.316e-04
2.26617e-01	5.288e-04
2.27753e-01	5.263e-04
2.28894e-01	5.238e-04
2.30041e-01	5.212e-04
2.31194e-01	5.187e-04
2.32353e-01	5.162e-04
2.33517e-01	5.138e-04
2.34688e-01	5.113e-04
2.35864e-01	5.089e-04
2.37046e-01	5.067e-04
2.38234e-01	5.066e-04
2.39428e-01	5.071e-04
2.40628e-01	5.075e-04
2.41834e-01	5.079e-04
2.43046e-01	5.084e-04
2.44264e-01	5.088e-04
2.45488e-01	5.092e-04
2.46719e-01	5.097e-04
2.47955e-01	5.101e-04
2.49217e-01	5.112e-04
2.50466e-01	5.133e-04
2.51712e-01	5.154e-04
2.52964e-01	5.175e-04
2.54231e-01	5.197e-04
2.55506e-01	5.219e-04
2.56786e-01	5.241e-04
2.58073e-01	5.263e-04
2.59366e-01	5.285e-04
2.60666e-01	5.307e-04
2.61973e-01	5.330e-04
2.63286e-01	5.353e-04
2.64605e-01	5.376e-04
2.65931e-01	5.400e-04
2.67264e-01	5.423e-04
2.68604e-01	5.447e-04
2.69950e-01	5.470e-04
2.71303e-01	5.494e-04
2.72663e-01	5.518e-04
2.74029e-01	5.542e-04
2.75403e-01	5.567e-04
2.76783e-01	5.592e-04
2.78170e-01	5.616e-04
2.79564e-01	5.641e-04
2.80965e-01	5.666e-04
2.82373e-01	5.692e-04
2.83789e-01	5.717e-04
2.85211e-01	5.742e-04
2.86640e-01	5.768e-04
2.88077e-01	5.794e-04
2.89521e-01	5.820e-04
2.90972e-01	5.846e-04
2.92430e-01	5.872e-04
2.93896e-01	5.899e-04
2.95369e-01	5.926e-04
2.96849e-01	5.952e-04
2.98337e-01	5.979e-04
2.99832e-01	6.006e-04
3.01335e-01	6.033e-04
3.02845e-01	6.061e-04
3.04363e-01	6.089e-04
3.05888e-01	6.117e-04
3.07421e-01	6.146e-04
3.08962e-01	6.174e-04
3.10510e-01	6.202e-04
3.12067e-01	6.231e-04
3.13631e-01	6.260e-04
3.15203e-01	6.289e-04
3.16782e-01	6.319e-04
3.18370e-01	6.352e-04
3.19966e-01	6.384e-04
3.21569e-01	6.417e-04
3.23181e-01	6.450e-04
3.24801e-01	6.483e-04
3.26428e-01	6.517e-04
3.28064e-01	6.550e-04
3.29709e-01	6.584e-04
3.31361e-01	6.618e-04
3.33022e-01	6.653e-04
3.34691e-01	6.689e-04
3.36368e-01	6.725e-04
3.38054e-01	6.762e-04
3.39748e-01	6.798e-04
3.41451e-01	6.835e-04
3.43162e-01	6.872e-04
3.44882e-01	6.909e-04
3.46611e-01	6.947e-04
3.48348e-01	6.985e-04
3.50094e-01	7.024e-04
3.51848e-01	7.064e-04
3.53612e-01	7.104e-04
3.55384e-01	7.144e-04
3.57165e-01	7.185e-04
3.58955e-01	7.225e-04
3.60754e-01	7.266e-04
3.62562e-01	7.307e-04
3.64379e-01	7.348e-04
3.66206e-01	7.390e-04
3.68041e-01	7.433e-04
3.69885e-01	7.475e-04
3.71739e-01	7.518e-04
3.73602e-01	7.561e-04
3.75475e-01	7.605e-04
3.77357e-01	7.648e-04
3.79248e-01	7.692e-04
3.81149e-01	7.736e-04
3.83059e-01	7.780e-04
3.84979e-01	7.819e-04
3.86908e-01	7.857e-04
3.88847e-01	7.896e-04
3.90796e-01	7.934e-04
3.92755e-01	7.973e-04
3.94723e-01	8.013e-04
3.96701e-01	8.052e-04
3.98690e-01	8.092e-04
4.00688e-01	8.131e-04
4.02696e-01	8.168e-04
4.04714e-01	8.202e-04
4.06743e-01	8.237e-04
4.08781e-01	8.271e-04
4.10830e-01	8.305e-04
4.12889e-01	8.340e-04
4.14958e-01	8.374e-04
4.17038e-01	8.409e-04
4.19128e-01	8.444e-04
4.21229e-01	8.479e-04
4.23340e-01	8.515e-04
4.25461e-01	8.552e-04
4.27594e-01	8.588e-04
4.29737e-01	8.625e-04
4.31891e-01	8.662e-04
4.34055e-01	8.699e-04
4.36231e-01	8.736e-04
4.38417e-01	8.774e-04
4.40614e-01	8.811e-04
4.42822e-01	8.849e-04
4.45042e-01	8.886e-04
4.47272e-01	8.924e-04
4.49514e-01	8.962e-04
4.51767e-01	8.999e-04
4.54031e-01	9.038e-04
4.56307e-01	9.076e-04
4.58593e-01	9.114e-04
4.60892e-01	9.153e-04
4.63202e-01	9.191e-04
4.65523e-01	9.226e-04
4.67856e-01	9.258e-04
4.70201e-01	9.291e-04
4.72558e-01	9.324e-04
4.74926e-01	9.357e-04
4.77306e-01	9.390e-04
4.79699e-01	9.423e-04
4.82103e-01	9.456e-04
4.84519e-01	9.489e-04
4.86947e-01	9.522e-04
4.89388e-01	9.549e-04
4.91841e-01	9.576e-04
4.94306e-01	9.602e-04
4.96783e-01	9.629e-04
4.99273e-01	9.656e-04
5.01775e-01	9.683e-04
5.04290e-01	9.710e-04
5.06817e-01	9.738e-04
5.09357e-01	9.765e-04
5.11910e-01	9.789e-04
5.14476e-01	9.811e-04
5.17054e-01	9.832e-04
5.19646e-01	9.854e-04
5.22250e-01	9.876e-04
5.24867e-01	9.898e-04
5.27498e-01	9.919e-04
5.30142e-01	9.941e-04
5.32799e-01	9.963e-04
5.35469e-01	9.985e-04
5.38153e-01	1.000e-03
5.40850e-01	1.002e-03
5.43560e-01	1.004e-03
5.46285e-01	1.006e-03
5.49023e-01	1.008e-03
5.51774e-01	1.010e-03
5.54540e-01	1.012e-03
5.57319e-01	1.014e-03
5.60112e-01	1.016e-03
5.62919e-01	1.018e-03
5.65740e-01	1.020e-03
5.68576e-01	1.023e-03
5.71425e-01	1.025e-03
5.74289e-01	1.027e-03
5.77168e-01	1.030e-03
5.80060e-01	1.032e-03
5.82967e-01	1.034e-03
5.85889e-01	1.037e-03
5.88826e-01	1.039e-03
5.91777e-01	1.040e-03
5.94743e-01	1.041e-03
5.97723e-01	1.042e-03
6.00719e-01	1.043e-03
6.03730e-01	1.044e-03
6.06755e-01	1.045e-03
6.09796e-01	1.046e-03
6.12853e-01	1.047e-03
6.15924e-01	1.048e-03
6.19011e-01	1.049e-03
6.22113e-01	1.048e-03
6.25231e-01	1.047e-03
6.28365e-01	1.047e-03
6.31514e-01	1.046e-03
6.34679e-01	1.046e-03
6.37860e-01	1.045e-03
6.41057e-01	1.045e-03
6.44270e-01	1.044e-03
6.47499e-01	1.043e-03
6.50744e-01	1.042e-03
6.54005e-01	1.039e-03
6.57283e-01	1.037e-03
6.60577e-01	1.034e-03
6.63888e-01	1.032e-03
6.67215e-01	1.029e-03
6.70559e-01	1.027e-03
6.73920e-01	1.024e-03
6.77298e-01	1.022e-03
6.80692e-01	1.019e-03
6.84104e-01	1.013e-03
6.87532e-01	1.007e-03
6.90978e-01	1.000e-03
6.94441e-01	9.936e-04
6.97922e-01	9.872e-04
7.01419e-01	9.808e-04
7.04935e-01	9.745e-04
7.08468e-01	9.682e-04
7.12019e-01	9.620e-04
7.15587e-01	9.405e-04
7.19173e-01	8.980e-04
7.22778e-01	8.572e-04
7.26400e-01	8.183e-04
7.30041e-01	7.812e-04
7.33700e-01	7.457e-04
7.37377e-01	7.118e-04
7.41073e-01	6.795e-04
7.44787e-01	6.487e-04
7.48519e-01	6.199e-04
7.52271e-01	6.069e-04
7.56041e-01	5.997e-04
7.59830e-01	5.926e-04
7.63638e-01	5.856e-04
7.67466e-01	5.787e-04
7.71312e-01	5.719e-04
7.75178e-01	5.651e-04
7.79063e-01	5.584e-04
7.82967e-01	5.518e-04
7.86891e-01	5.436e-04
7.90835e-01	5.297e-04
7.94799e-01	5.158e-04
7.98782e-01	5.023e-04
8.02786e-01	4.891e-04
8.06809e-01	4.763e-04
8.10853e-01	4.638e-04
8.14916e-01	4.517e-04
8.19001e-01	4.398e-04
8.23105e-01	4.282e-04
8.27231e-01	4.108e-04
8.31377e-01	3.933e-04
8.35543e-01	3.783e-04
8.39731e-01	3.635e-04
8.43939e-01	3.489e-04
8.48169e-01	3.347e-04
8.52420e-01	3.214e-04
8.56692e-01	3.090e-04
8.60986e-01	2.968e-04
8.65301e-01	2.836e-04
8.69638e-01	2.643e-04
8.73996e-01	2.468e-04
8.78376e-01	2.317e-04
8.82779e-01	2.171e-04
8.87203e-01	2.096e-04
8.91650e-01	2.044e-04
8.96118e-01	1.914e-04
9.00610e-01	1.796e-04
9.05123e-01	1.679e-04
9.09660e-01	1.527e-04
9.14219e-01	1.350e-04
9.18801e-01	1.201e-04
9.23405e-01	1.067e-04
9.28033e-01	9.354e-05
9.32685e-01	8.048e-05
9.37359e-01	7.037e-05
9.42057e-01	6.060e-05
9.46778e-01	5.078e-05
9.51523e-01	4.101e-05
9.56292e-01	3.092e-05
9.61085e-01	2.372e-05
9.65902e-01	1.850e-05
9.70743e-01	1.498e-05
9.75608e-01	1.266e-05
9.80498e-01	1.113e-05
9.85412e-01	1.016e-05
9.90350e-01	9.616e-06
9.96143e-01	9.190e-06
1.00113e+00	8.988e-06
1.00573e+00	9.021e-06
1.01035e+00	9.057e-06
1.01542e+00	9.096e-06
1.02051e+00	9.135e-06
1.02562e+00	9.174e-06
1.03076e+00	9.213e-06
1.03593e+00	9.253e-06
1.04112e+00	9.292e-06
1.04634e+00	9.332e-06
1.05158e+00	9.372e-06
1.05685e+00	9.412e-06
1.06215e+00	9.453e-06
1.06747e+00	9.493e-06
1.07282e+00	9.534e-06
1.07820e+00	9.575e-06
1.08360e+00	9.616e-06
1.08903e+00	9.657e-06
1.09449e+00	9.699e-06
1.09998e+00	9.746e-06
1.10549e+00	9.795e-06
1.11103e+00	9.844e-06
1.11660e+00	9.894e-06
1.12219e+00	9.944e-06
1.12782e+00	9.994e-06
1.13347e+00	1.004e-05
1.13915e+00	1.009e-05
1.14486e+00	1.015e-05
1.15060e+00	1.020e-05
1.15637e+00	1.025e-05
1.16216e+00	1.030e-05
1.16799e+00	1.035e-05
1.17384e+00	1.040e-05
1.17972e+00	1.045e-05
1.18564e+00	1.050e-05
1.19158e+00	1.055e-05
1.19755e+00	1.060e-05
1.20355e+00	1.065e-05
1.20958e+00	1.071e-05
1.21565e+00	1.076e-05
1.22174e+00	1.081e-05
1.22786e+00	1.086e-05
1.23402e+00	1.091e-05
1.24020e+00	1.096e-05
1.24642e+00	1.101e-05
1.25266e+00	1.107e-05
1.25894e+00	1.112e-05
1.26525e+00	1.117e-05
1.27159e+00	1.123e-05
1.27796e+00	1.129e-05
1.28437e+00	1.134e-05
1.29081e+00	1.140e-05
1.29728e+00	1.146e-05
1.30378e+00	1.151e-05
1.31031e+00	1.157e-05
1.31688e+00	1.163e-05
1.32348e+00	1.169e-05
1.33011e+00	1.175e-05
1.33678e+00	1.182e-05
1.34348e+00	1.188e-05
1.35021e+00	1.194e-05
1.35698e+00	1.201e-05
1.36378e+00	1.208e-05
1.37061e+00	1.214e-05
1.37748e+00	1.221e-05
1.38439e+00	1.227e-05
1.39133e+00	1.234e-05
1.39830e+00	1.240e-05
1.40531e+00	1.247e-05
1.41235e+00	1.253e-05
1.41943e+00	1.259e-05
1.42654e+00	1.266e-05
1.43369e+00	1.272e-05
1.44088e+00	1.278e-05
1.44810e+00	1.285e-05
1.45536e+00	1.291e-05
1.46265e+00	1.298e-05
1.46998e+00	1.304e-05
1.47735e+00	1.310e-05
1.48475e+00	1.316e-05
1.49219e+00	1.323e-05
1.49967e+00	1.329e-05
1.50719e+00	1.335e-05
1.51474e+00	1.341e-05
1.52233e+00	1.348e-05
1.52996e+00	1.354e-05
1.53763e+00	1.360e-05
1.54534e+00	1.366e-05
1.55308e+00	1.372e-05
1.56087e+00	1.377e-05
1.56869e+00	1.383e-05
1.57655e+00	1.389e-05
1.58445e+00	1.395e-05
1.59239e+00	1.401e-05
1.60038e+00	1.407e-05
1.60840e+00	1.413e-05
1.61646e+00	1.419e-05
1.62456e+00	1.425e-05
1.63270e+00	1.431e-05
1.64088e+00	1.438e-05
1.64911e+00	1.444e-05
1.65737e+00	1.450e-05
1.66568e+00	1.456e-05
1.67403e+00	1.463e-05
1.68242e+00	1.469e-05
1.69085e+00	1.475e-05
1.69932e+00	1.481e-05
1.70784e+00	1.488e-05
1.71640e+00	1.494e-05
1.72500e+00	1.500e-05
1.73365e+00	1.506e-05
1.74234e+00	1.512e-05
1.75107e+00	1.519e-05
1.75984e+00	1.525e-05
1.76866e+00	1.531e-05
1.77753e+00	1.538e-05
1.78644e+00	1.545e-05
1.79539e+00	1.552e-05
1.80439e+00	1.559e-05
1.81343e+00	1.566e-05
1.82252e+00	1.573e-05
1.83165e+00	1.580e-05
1.84083e+00	1.587e-05
1.85006e+00	1.595e-05
1.85933e+00	1.603e-05
1.86865e+00	1.613e-05
1.87802e+00	1.623e-05
1.88743e+00	1.634e-05
1.89689e+00	1.644e-05
1.90640e+00	1.655e-05
1.91595e+00	1.665e-05
1.92555e+00	1.676e-05
1.93520e+00	1.686e-05
1.94490e+00	1.697e-05
1.95465e+00	1.707e-05
1.96445e+00	1.717e-05
1.97429e+00	1.727e-05
1.98419e+00	1.737e-05
1.99413e+00	1.747e-05
2.00412e+00	1.758e-05
2.01417e+00	1.768e-05
2.02426e+00	1.778e-05
2.03441e+00	1.789e-05
2.04461e+00	1.799e-05
2.05485e+00	1.809e-05
2.06515e+00	1.819e-05
2.07550e+00	1.829e-05
2.08590e+00	1.839e-05
2.09636e+00	1.850e-05
2.10686e+00	1.860e-05
2.11742e+00	1.870e-05
2.12804e+00	1.881e-05
2.13870e+00	1.891e-05
2.14942e+00	1.902e-05
2.16019e+00	1.913e-05
2.17102e+00	1.924e-05
2.18190e+00	1.935e-05
2.19283e+00	1.946e-05
2.20382e+00	1.957e-05
2.21487e+00	1.968e-05
2.22597e+00	1.979e-05
2.23713e+00	1.991e-05
2.24834e+00	2.002e-05
2.25961e+00	2.016e-05
2.27093e+00	2.029e-05
2.28231e+00	2.043e-05
2.29375e+00	2.057e-05
2.30525e+00	2.071e-05
2.31680e+00	2.085e-05
2.32841e+00	2.099e-05
2.34008e+00	2.113e-05
2.35181e+00	2.127e-05
2.36360e+00	2.143e-05
2.37544e+00	2.162e-05
2.38735e+00	2.180e-05
2.39931e+00	2.198e-05
2.41134e+00	2.217e-05
2.42342e+00	2.236e-05
2.43557e+00	2.255e-05
2.44778e+00	2.274e-05
2.46004e+00	2.293e-05
2.47237e+00	2.313e-05
2.48476e+00	2.335e-05
2.49722e+00	2.359e-05
2.50973e+00	2.383e-05
2.52231e+00	2.408e-05
2.53495e+00	2.432e-05
2.54766e+00	2.457e-05
2.56043e+00	2.482e-05
2.57326e+00	2.507e-05
2.58616e+00	2.533e-05
2.59912e+00	2.560e-05
2.61214e+00	2.592e-05
2.62524e+00	2.624e-05
2.63839e+00	2.657e-05
2.65162e+00	2.690e-05
2.66490e+00	2.723e-05
2.67826e+00	2.757e-05
2.69168e+00	2.791e-05
2.70517e+00	2.825e-05
2.71873e+00	2.861e-05
2.73236e+00	2.898e-05
2.74605e+00	2.937e-05
2.75981e+00	2.977e-05
2.77365e+00	3.017e-05
2.78755e+00	3.058e-05
2.80152e+00	3.099e-05
2.81556e+00	3.141e-05
2.82967e+00	3.184e-05
2.84385e+00	3.227e-05
2.85810e+00	3.241e-05
2.87243e+00	3.110e-05
2.88683e+00	2.965e-05
2.90129e+00	2.826e-05
2.91583e+00	2.694e-05
2.93045e+00	2.568e-05
2.94514e+00	2.448e-05
2.95990e+00	2.333e-05
2.97473e+00	2.224e-05
2.98964e+00	2.120e-05
3.00462e+00	2.063e-05
3.01968e+00	2.056e-05
3.03482e+00	2.048e-05
3.05003e+00	2.041e-05
3.06531e+00	2.034e-05
3.08067e+00	2.027e-05
3.09611e+00	2.019e-05
3.11163e+00	2.012e-05
3.12723e+00	2.005e-05
3.14290e+00	1.997e-05
3.15865e+00	1.980e-05
3.17448e+00	1.962e-05
3.19039e+00	1.943e-05
3.20638e+00	1.925e-05
3.22245e+00	1.907e-05
3.23860e+00	1.889e-05
3.25483e+00	1.871e-05
3.27115e+00	1.853e-05
3.28754e+00	1.836e-05
3.30402e+00	1.812e-05
3.32058e+00	1.778e-05
3.33722e+00	1.755e-05
3.35394e+00	1.731e-05
3.37075e+00	1.706e-05
3.38765e+00	1.680e-05
3.40463e+00	1.650e-05
3.42169e+00	1.617e-05
3.43884e+00	1.583e-05
3.45607e+00	1.546e-05
3.47339e+00	1.506e-05
3.49080e+00	1.469e-05
3.50830e+00	1.432e-05
3.52588e+00	1.396e-05
3.54355e+00	1.403e-05
3.56131e+00	1.717e-05
3.57916e+00	1.689e-05
3.59710e+00	1.654e-05
3.61513e+00	1.617e-05
3.63324e+00	1.583e-05
3.65145e+00	1.553e-05
3.66975e+00	1.515e-05
3.68815e+00	1.476e-05
3.70663e+00	1.435e-05
3.72521e+00	1.392e-05
3.74388e+00	1.460e-05
3.76264e+00	1.520e-05
3.78150e+00	1.478e-05
3.80045e+00	1.435e-05
3.81950e+00	1.428e-05
3.84202e+00	1.498e-05
3.86126e+00	1.480e-05
3.87891e+00	1.454e-05
3.89665e+00	1.503e-05
3.91618e+00	1.499e-05
3.93580e+00	1.527e-05
3.95553e+00	1.580e-05
3.98271e+00	1.555e-05
4.00263e+00	1.510e-05
4.01898e+00	1.463e-05
4.03543e+00	1.417e-05
4.05565e+00	1.363e-05
4.07598e+00	1.311e-05
4.09640e+00	1.261e-05
4.11693e+00	1.213e-05
4.13757e+00	1.167e-05
4.15831e+00	1.122e-05
4.17915e+00	1.079e-05
4.20009e+00	1.048e-05
4.22114e+00	1.038e-05
4.24230e+00	1.029e-05
4.26356e+00	1.020e-05
4.28493e+00	1.011e-05
4.30640e+00	1.002e-05
4.32799e+00	9.928e-06
4.34968e+00	9.840e-06
4.37148e+00	9.752e-06
4.39339e+00	9.671e-06
4.41540e+00	9.686e-06
4.43753e+00	9.735e-06
4.45977e+00	9.784e-06
4.48213e+00	9.834e-06
4.50459e+00	9.884e-06
4.52717e+00	9.934e-06
4.54985e+00	9.984e-06
4.57266e+00	1.003e-05
4.59558e+00	1.009e-05
4.61861e+00	1.015e-05
4.64176e+00	1.024e-05
4.66502e+00	1.033e-05
4.68840e+00	1.043e-05
4.71190e+00	1.053e-05
4.73551e+00	1.063e-05
4.75925e+00	1.072e-05
4.78310e+00	1.082e-05
4.80707e+00	1.093e-05
4.83116e+00	1.103e-05
4.85538e+00	1.114e-05
4.87971e+00	1.125e-05
4.90417e+00	1.136e-05
4.92874e+00	1.148e-05
4.95345e+00	1.160e-05
4.97827e+00	1.172e-05
5.00322e+00	1.184e-05
5.02830e+00	1.196e-05
5.05350e+00	1.208e-05
5.07883e+00	1.220e-05
5.10428e+00	1.233e-05
5.12986e+00	1.246e-05
5.15557e+00	1.258e-05
5.18141e+00	1.271e-05
5.20738e+00	1.285e-05
5.23348e+00	1.298e-05
5.25971e+00	1.311e-05
5.28607e+00	1.325e-05
5.31256e+00	1.338e-05
5.33919e+00	1.352e-05
5.36595e+00	1.366e-05
5.39284e+00	1.380e-05
5.41987e+00	1.394e-05
5.44703e+00	1.408e-05
5.47433e+00	1.422e-05
5.50177e+00	1.436e-05
5.52934e+00	1.451e-05
5.55705e+00	1.466e-05
5.58490e+00	1.481e-05
5.61290e+00	1.495e-05
5.64103e+00	1.510e-05
5.66930e+00	1.525e-05
5.69771e+00	1.540e-05
5.72627e+00	1.556e-05
5.75497e+00	1.571e-05
5.78381e+00	1.587e-05
5.81280e+00	1.603e-05
5.84193e+00	1.618e-05
5.87121e+00	1.635e-05
5.90063e+00	1.651e-05
5.93021e+00	1.667e-05
5.95993e+00	1.683e-05
5.98980e+00	1.699e-05
6.01982e+00	1.716e-05
6.04999e+00	1.733e-05
6.08031e+00	1.750e-05
6.11078e+00	1.767e-05
6.14141e+00	1.784e-05
6.17219e+00	1.801e-05
6.20312e+00	1.819e-05
6.23421e+00	1.836e-05
6.26546e+00	1.854e-05
6.29686e+00	1.871e-05
6.32842e+00	1.889e-05
6.36013e+00	1.907e-05
6.39201e+00	1.925e-05
6.42405e+00	1.944e-05
6.45624e+00	1.962e-05
6.48860e+00	1.981e-05
6.52112e+00	2.000e-05
6.55380e+00	2.019e-05
6.58665e+00	2.038e-05
6.61966e+00	2.057e-05
6.65284e+00	2.076e-05
6.68618e+00	2.096e-05
6.71969e+00	2.116e-05
6.75337e+00	2.136e-05
6.78721e+00	2.156e-05
6.82123e+00	2.176e-05
6.85542e+00	2.196e-05
6.88978e+00	2.216e-05
6.92431e+00	2.237e-05
6.95901e+00	2.257e-05
6.99389e+00	2.278e-05
7.02894e+00	2.299e-05
